hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude,violations_log,violations_norm,severity_norm,vehicle_norm,recurrence_norm,risk_score,rank,priority,recommendation
CHORD ROAD WORLD TRADE CENTRE BRIGADE GATEWAY MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,404,1.4727722772277227,1.9851485148514847,101,13.012836303465344,77.55452560470297,6.003887067106539,37.93997970347014,11.819306930693068,31.292952824694225,66.0,36.39856209708013,92,HIGH,High priority enforcement zone
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",JUNCTION,378,1.6825396825396826,2.113756613756614,107,12.979945215841298,77.55467786687831,5.937536205082426,36.725078293342236,17.063492063492063,35.37815126050422,70.0,36.3553194040482,93,HIGH,High priority enforcement zone
OUTER RING ROAD RAJIV NAGAR KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,355,2.8422535211267608,1.6985915492957746,63,12.936002882370026,77.69200935183241,5.87493073085203,35.57875590047577,46.05633802816902,22.19055509527755,40.66666666666667,36.21149961129473,94,HIGH,High priority enforcement zone
DA RA BENDRE ROAD RENAISSANCE TEMPLE APARTMENT YESHWANTHPUR SUBURB STAGE 2 YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,374,1.4839572192513368,2.5427807486631018,97,13.012131085828877,77.55253901684492,5.926926025970411,36.53080317510469,12.098930481283421,49.005976722239716,63.33333333333334,36.05150109099074,95,HIGH,High priority enforcement zone
BTP068 - Veeresh Theatre Junction,JUNCTION,452,1.3163716814159292,1.511061946902655,74,12.977203603539824,77.54560192323008,6.115892125483034,39.99082123305886,7.90929203539823,16.233732431025512,48.00000000000001,35.995272811538186,96,HIGH,High priority enforcement zone
SAHAKAR NAGAR ROAD LT REALTY ELARA CELESTIA BYATARAYANAPURA BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,388,2.1597938144329896,1.8170103092783505,63,13.07201317113402,77.58946834304123,5.963579343618446,37.201934882184574,28.99484536082474,25.95209217707702,40.66666666666667,35.99197038401732,97,HIGH,High priority enforcement zone
COLES ROAD SILVER ENCLAVE FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,477,1.060796645702306,1.2914046121593292,78,12.99561939895178,77.6138059624738,6.169610732491456,40.97442279321524,1.519916142557648,9.256381798002222,50.66666666666667,35.927682272061396,98,HIGH,High priority enforcement zone
BTP136 - Hosur-Tavarkere Road Junction,JUNCTION,321,2.685358255451713,2.1246105919003115,87,12.93427818317757,77.60855998068536,5.7745515455444085,33.740787107645296,42.13395638629282,35.72292468389225,56.66666666666668,35.825504892273464,99,HIGH,High priority enforcement zone
DA RA BENDRE ROAD PHOENIX KESSAKU RAJAJI NAGAR BENGALURU KARNATAKA PIN560010 INDIA,ROAD_SEGMENT,357,1.4789915966386555,2.711484593837535,94,13.012054458543416,77.55272241288515,5.8805329864007,35.681334645624595,11.974789915966388,54.3648047454276,61.33333333333334,35.527453612034364,100,HIGH,High priority enforcement zone
MBT ROAD KOTTURU DOORAVANI NAGAR BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,311,3.0064308681672025,2.42443729903537,48,13.000614863938075,77.67689036462596,5.7430031878094825,33.163128534265326,50.160771704180064,45.24683185171176,30.66666666666667,35.34225492374919,101,HIGH,High priority enforcement zone
BTP215 - Vanivillas Junction,JUNCTION,365,1.4465753424657537,2.084931506849315,102,12.946162915649133,77.5702324075469,5.902633333401366,36.0859977037423,11.164383561643842,34.46253021756648,66.66666666666667,35.04169636336988,102,HIGH,High priority enforcement zone
UNNAMED ROAD CHIKKANAHALLI NORTH TALUKA BENGALURU KARNATAKA PIN562149 INDIA,ROAD_SEGMENT,346,1.907514450867052,2.921965317919075,48,13.183902827456649,77.68587013554914,5.849324779946859,35.10990433000103,22.6878612716763,61.05066303978239,30.66666666666667,34.94257607649091,103,HIGH,High priority enforcement zone
NEELADRI ROAD NEELADRI NAGAR ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,397,1.778337531486146,1.473551637279597,56,12.841636478085643,77.647414904534,5.986452005284438,37.62073922117406,19.45843828715365,15.04222847829308,36.00000000000001,34.59454662956927,104,HIGH,High priority enforcement zone
JAKKUR MAIN ROAD RAITARASANTHE NEHRU NAGAR BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,397,1.5692695214105794,1.6876574307304786,58,13.09718735768262,77.59952791083123,5.986452005284438,37.62073922117406,14.231738035264485,21.843236034968143,37.33333333333334,34.478593648880775,105,HIGH,High priority enforcement zone
BTP140 - Madiwala Check Post,JUNCTION,318,2.279874213836478,1.971698113207547,86,12.932477546540882,77.61356276006289,5.765191102784844,33.569394984602766,31.996855345911946,30.865704772475027,56.00000000000001,34.39848676089716,106,HIGH,High priority enforcement zone
BTP018 - Dhobi Ghat Junction,JUNCTION,313,2.2555910543130997,2.405750798722045,74,12.987582663258786,77.5498591942492,5.749392985908253,33.28012738678676,31.389776357827493,44.65326066528849,48.00000000000001,34.39574257847658,107,HIGH,High priority enforcement zone
MAHATMA GANDHI ROAD MITTAL TOWERS YELLAPPA CHETTY LAYOUT SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,364,1.1016483516483515,2.412087912087912,94,12.97344782664835,77.61551679835165,5.8998973535824915,36.03590120704836,2.5412087912087875,44.85455720749839,61.33333333333334,34.39223637180116,108,HIGH,High priority enforcement zone
BTP076 - Hudson Circle,JUNCTION,390,1.3948717948717948,1.6923076923076923,73,12.96801804025641,77.58879632538462,5.968707559985366,37.29583384755668,9.87179487179487,21.990950226244347,47.333333333333336,34.29006074320371,109,HIGH,High priority enforcement zone
VEERA PILLAI STREET NETHAJI SUBHAS CHADRA BOSE CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,410,1.9804878048780488,1.0731707317073171,35,12.983314833414632,77.60970755756098,6.018593214496234,38.209253058122194,24.51219512195122,2.3242467718794844,22.0,34.23483429728685,110,HIGH,High priority enforcement zone
BTP167 - JC Road Junction,JUNCTION,321,2.121495327102804,2.233644859813084,68,12.958270949400603,77.5812765294281,5.7745515455444085,33.740787107645296,28.037383177570096,39.18636613523914,44.00000000000001,33.9556863106352,111,HIGH,High priority enforcement zone
BTP067 - Jai Muni Rao Circle,JUNCTION,340,1.6941176470588235,1.9441176470588235,82,12.978510234647237,77.5427420405344,5.831882477283517,34.79053126603282,17.352941176470587,29.98961937716263,53.33333333333334,33.733866765998116,112,HIGH,High priority enforcement zone
OUTER RING ROAD KADUBISANAHALLI JUNCTION KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,208,4.793269230769231,2.7740384615384617,25,12.939752500492183,77.69545717584501,5.342334251964811,25.826776898393046,94.83173076923077,56.351809954751154,15.333333333333336,33.728851760041735,113,HIGH,High priority enforcement zone
BTP126 - Dairy Circle,JUNCTION,263,2.923954372623574,2.0608365019011408,96,12.93676480418251,77.60206114106464,5.575949103146316,30.104325124128017,48.09885931558935,33.697159472153885,62.66666666666667,33.711537337802376,114,HIGH,High priority enforcement zone
SRI VENKATARANGA AYANGAR ROAD MILL CORNER JUNCTION SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,359,1.3899721448467968,2.1949860724233985,65,12.99431393955432,77.57145784206128,5.886104031450156,35.783341918476744,9.749303621169918,37.95838112403737,42.00000000000001,33.59952295310026,115,HIGH,High priority enforcement zone
"BTP099 - Cash Pharmacy, Residency Road",JUNCTION,312,1.6826923076923077,2.8814102564102564,69,12.96925714423077,77.6002740650641,5.746203190540153,33.22172141024773,17.067307692307693,59.76244343891403,44.66666666666667,33.50556340270799,116,HIGH,High priority enforcement zone
SRINIVAGILU MAIN ROAD ST BED LAYOUT EXTENSION BLOCK 4 KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,406,1.179802955665025,1.977832512315271,27,12.932386412068965,77.63173701970445,6.008813185442595,38.03017820173162,4.495073891625623,31.060562155896847,16.666666666666668,33.26001139167604,117,HIGH,High priority enforcement zone
SRI VENKATARANGA AYANGAR ROAD SHIVANANDAPPA LAYOUT MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,351,1.50997150997151,2.11965811965812,57,12.995607768376068,77.57144096210826,5.863631175598097,35.371858127138125,12.749287749287753,35.56561085972853,36.66666666666667,33.184029152959035,118,HIGH,High priority enforcement zone
17TH CROSS ROAD SECTOR 7 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,353,1.9376770538243624,1.2039660056657224,59,12.912419509408274,77.6337279830333,5.869296913133774,35.475599243855015,23.44192634560906,6.478920179970005,38.00000000000001,32.94861803864342,119,HIGH,High priority enforcement zone
OUTER RING ROAD SAFFRON SQUARE KARIYAMMANA AGRAHARA BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,301,2.255813953488372,2.338870431893688,47,12.93007053170932,77.68511009870066,5.71042701737487,32.56665044505533,31.3953488372093,42.52882548368186,30.000000000000004,32.81929651394929,120,HIGH,High priority enforcement zone
MAHATMA GANDHI ROAD WEBBS CIRCLE JUNCTION ASHOK NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,333,1.12012012012012,2.3813813813813813,85,12.973687628528529,77.61431803033034,5.811140992976701,34.410749334588765,3.003003003003002,43.87917329093799,55.333333333333336,32.78952509918488,121,HIGH,High priority enforcement zone
SRI VENKATARANGA AYANGAR ROAD ACHARYA SRI RAMANUJA CIRCLE MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,308,1.603896103896104,2.340909090909091,82,13.001380474350649,77.57129589772728,5.733341276897746,32.98621645154161,15.0974025974026,42.593582887700535,53.33333333333334,32.695059232025244,122,HIGH,High priority enforcement zone
BTP219 - Canara Bank Junction,JUNCTION,315,1.3492063492063493,2.292063492063492,83,12.931163036825396,77.58447701111112,5.755742213586912,33.39638338444391,8.730158730158733,41.042016806722685,54.0,32.34222342090713,123,HIGH,High priority enforcement zone
WHITEFIELD ROAD VR MALL DYAVASANDRA INDUSTRIAL ESTATE PHASE 2 MAHADEVAPURA BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,259,3.212355212355212,2.011583011583012,41,12.995785737760825,77.69499355459091,5.560681631015528,29.82477376857753,55.308880308880305,32.1326368385192,26.000000000000007,32.29733888767601,124,HIGH,High priority enforcement zone
OUTER RING ROAD CITILIGHTS LIBERTY APARTMENT KARIYAMMANA AGRAHARA BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,319,1.7899686520376177,2.1724137931034484,47,12.92750226756102,77.679834026649,5.768320995793772,33.626704133483344,19.749216300940443,37.24137931034484,30.000000000000004,32.23835390239796,125,HIGH,High priority enforcement zone
GANGADHARA CHETTY ROAD SRI NAGAMMA DEVI CIRCLE SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,314,1.429936305732484,2.4745222929936306,65,12.981917353503183,77.61251803471337,5.752572638825633,33.33834765243513,10.748407643312103,46.837766953915335,42.00000000000001,32.18740723397509,126,HIGH,High priority enforcement zone
80 FEET ROAD BLOCK 2 ARMANE NAGAR BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,276,1.8623188405797104,2.858695652173913,67,13.027839202536232,77.5743399728261,5.6240175061873385,30.984469991212205,21.55797101449276,59.04092071611253,43.33333333333334,32.06208579689134,127,HIGH,High priority enforcement zone
MBT ROAD YSM LAYOUT KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,246,2.756097560975609,2.256097560975609,79,13.0100898848374,77.69734827097561,5.5093883366279774,28.885580308530344,43.902439024390226,39.89956958393112,51.33333333333334,32.060353295126525,128,HIGH,High priority enforcement zone
AYYAPPA TEMPLE ROAD FORTUNE ACACIA BYATARAYANAPURA BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,330,1.906060606060606,1.6424242424242423,40,13.070301445757575,77.58764071060607,5.802118375377063,34.24554287742381,22.65151515151515,20.40641711229946,25.333333333333336,31.948573339372203,129,HIGH,High priority enforcement zone
5TH MAIN ROAD DHONDUSA LAYOUT BASAVANAGUDI BENGALURU KARNATAKA PIN560004 INDIA,ROAD_SEGMENT,312,1.3782051282051282,2.269230769230769,66,12.941863910897435,77.56718564807693,5.746203190540153,33.22172141024773,9.455128205128204,40.31674208144797,42.66666666666667,31.67206038611674,130,HIGH,High priority enforcement zone
"BTP101 - Blood Bank Circle, KH Road",JUNCTION,370,1.2864864864864864,1.2567567567567568,45,12.961951403783784,77.59620212432432,5.916202062607435,36.334444637862106,7.162162162162161,8.155802861685219,28.666666666666675,31.624895402923496,131,HIGH,High priority enforcement zone
OUTER RING ROAD VAJRAM ESTEVA DEVARA BEESANA HALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,276,2.119565217391304,2.351449275362319,58,12.930360725708058,77.68567251765575,5.6240175061873385,30.984469991212205,27.989130434782606,42.92838874680307,37.33333333333334,31.599575140454846,132,HIGH,High priority enforcement zone
OUTER RING ROAD SHARADAMMA LAYOUT MUNNEKOLALA BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,183,3.950819672131148,3.19672131147541,59,12.951091289540752,77.69990260323988,5.214935757608986,23.4940775826733,73.7704918032787,69.77820636451304,38.00000000000001,31.561221564692165,133,HIGH,High priority enforcement zone
BTP017 - Attiguppe Circle,JUNCTION,341,2.029325513196481,1.2287390029325511,23,12.960580663636362,77.52974374457479,5.834810737062605,34.84414845842954,25.733137829912025,7.265827151975151,14.000000000000002,31.511923907333593,134,HIGH,High priority enforcement zone
4TH MAIN ROAD SRI BASAVESHWARA HBCS PHASE 1 CHANDRA LAYOUT STAGE 2 BENGALURU KARNATAKA PIN560040 INDIA,ROAD_SEGMENT,356,1.9662921348314608,1.0224719101123596,13,12.96096030252809,77.52762992106742,5.877735781779639,35.63011710699926,24.157303370786522,0.7138136153337749,7.333333333333333,31.322181370111416,135,HIGH,High priority enforcement zone
WHITEFIELD ROAD SADARAMANGALA INDUSTRIAL AREA WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,245,4.0081632653061225,1.0244897959183674,22,12.987805376734697,77.73434950244898,5.5053315359323625,28.811299240653355,75.20408163265306,0.7779111644657888,13.333333333333334,31.275009780677948,136,HIGH,High priority enforcement zone
KADUBEESANAHALLI UNDERPASS INDIQUBE ALPHA REDDY LAYOUT KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,177,4.836158192090395,2.785310734463277,18,12.939777459322036,77.69572224519774,5.181783550292085,22.887052109462136,95.90395480225989,56.70987038883351,10.666666666666668,31.26886402057071,137,HIGH,High priority enforcement zone
RONALD COLACO ROAD SADAHALLI GATE JUNCTION NAVARATHNA AGRAHARA BENGALURU KARNATAKA PIN562157 INDIA,ROAD_SEGMENT,235,2.6595744680851063,2.693617021276596,61,13.19111634425532,77.64601458510639,5.4638318050256105,28.051428455851514,41.48936170212766,53.79724655819778,39.333333333333336,31.24660792947054,138,HIGH,High priority enforcement zone
KARIYAMMANA AGRAHARA ROAD PRESTIGE SILVER CREST KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,337,1.6201780415430267,1.3471810089020773,41,12.93537823701488,77.69017847461728,5.823045895483019,34.62873117236962,15.504451038575667,11.028102635713044,26.000000000000007,31.104835173538916,139,HIGH,High priority enforcement zone
OUTER RING ROAD KOTTURU DOORAVANI NAGAR BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,246,2.4227642276422765,2.4390243902439024,62,13.000229532896496,77.67619468528744,5.5093883366279774,28.885580308530344,35.56910569105691,45.71018651362984,40.00000000000001,30.95088414161146,140,HIGH,High priority enforcement zone
OLD MADRAS ROAD GOPALAN SIGNATURE MALL NAGAVARA PALYA CV RAMAN NAGAR BENGALURU KARNATAKA PIN560093 INDIA,ROAD_SEGMENT,344,1.069767441860465,1.4215116279069768,60,12.993327398546512,77.66190314186046,5.84354441703136,35.004064392992554,1.7441860465116255,13.389192886456913,38.66666666666667,30.780463096701386,141,HIGH,High priority enforcement zone
BTP218 - Syndicate Bank Junction,JUNCTION,313,1.5527156549520766,1.4536741214057507,63,12.934808119808308,77.58443331246006,5.749392985908253,33.28012738678676,13.817891373801917,14.410825032888553,40.66666666666667,30.759765631787364,142,HIGH,High priority enforcement zone
BTP091 - Sirsi Circle,JUNCTION,234,2.388888888888889,2.5384615384615383,71,12.962153276923075,77.55868955213674,5.459585514144159,27.973677773760684,34.72222222222222,48.86877828054298,46.00000000000001,30.594603355257924,143,HIGH,High priority enforcement zone
"BTP115 - Sahasra Hospital, Jayanagar",JUNCTION,286,1.3076923076923077,1.9685314685314683,90,12.9172537672404,77.57373717884926,5.659482215759621,31.633837977621848,7.6923076923076925,30.765117235705468,58.66666666666668,30.547890346446856,144,HIGH,High priority enforcement zone
SIDDAVANAHALLI KRISHNA SHARMA ROAD PARISARA ORGANIC JUNCTION MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,267,1.8314606741573036,2.5580524344569286,44,12.998763099625467,77.56943565805244,5.5909869805108565,30.37967254024554,20.78651685393259,49.49107732980833,28.000000000000004,30.256943584080112,145,HIGH,High priority enforcement zone
BHADRAPPA FLYOVER NAGASHETTY HALLI RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,298,1.62751677852349,1.436241610738255,58,13.04750597852349,77.57600518791946,5.700443573390687,32.383851008781114,15.687919463087251,13.857086458744572,37.33333333333334,30.035393742937515,146,HIGH,High priority enforcement zone
